EX_glc__D_e,EX_fru_e,EX_lac__D_e,EX_pyr_e,EX_ac_e,EX_akg_e,EX_succ_e,EX_fum_e,EX_mal__L_e,EX_etoh_e,EX_acald_e,EX_for_e,EX_gln__L_e,EX_glu__L_e,EX_co2_e,EX_h_e,EX_h2o_e,EX_nh4_e,EX_o2_e,EX_pi_e,ACALD_flux,ACALDt_flux,ACKr_flux,ACONTa_flux,ACONTb_flux,ACt2r_flux,ADK1_flux,AKGDH_flux,AKGt2r_flux,ALCD2x_flux,ATPM_flux,ATPS4r_flux,Biomass_Ecoli_core_flux,CO2t_flux,CS_flux,CYTBD_flux,D_LACt2_flux,ENO_flux,ETOHt2r_flux,EX_ac_e_flux,EX_acald_e_flux,EX_akg_e_flux,EX_co2_e_flux,EX_etoh_e_flux,EX_for_e_flux,EX_fru_e_flux,EX_fum_e_flux,EX_glc__D_e_flux,EX_gln__L_e_flux,EX_glu__L_e_flux,EX_h_e_flux,EX_h2o_e_flux,EX_lac__D_e_flux,EX_mal__L_e_flux,EX_nh4_e_flux,EX_o2_e_flux,EX_pi_e_flux,EX_pyr_e_flux,EX_succ_e_flux,FBA_flux,FBP_flux,FORt2_flux,FORti_flux,FRD7_flux,FRUpts2_flux,FUM_flux,FUMt2_2_flux,G6PDH2r_flux,GAPD_flux,GLCpts_flux,GLNS_flux,GLNabc_flux,GLUDy_flux,GLUN_flux,GLUSy_flux,GLUt2r_flux,GND_flux,H2Ot_flux,ICDHyr_flux,ICL_flux,LDH_D_flux,MALS_flux,MALt2_2_flux,MDH_flux,ME1_flux,ME2_flux,NADH16_flux,NADTRHD_flux,NH4t_flux,O2t_flux,PDH_flux,PFK_flux,PFL_flux,PGI_flux,PGK_flux,PGL_flux,PGM_flux,PIt2r_flux,PPC_flux,PPCK_flux,PPS_flux,PTAr_flux,PYK_flux,PYRt2_flux,RPE_flux,RPI_flux,SUCCt2_2_flux,SUCCt3_flux,SUCDi_flux,SUCOAS_flux,TALA_flux,THD2_flux,TKT1_flux,TKT2_flux,TPI_flux
,0.7923,1.4989,,,0.1957,0.523,,0.3199,0.7899,7.8916,,0.459,2.1816,100,100,100,100,100,100,8.681500000000002,7.8916,0.0,6.601734468011293,6.601734468011293,0.0,0.3347504522696316,8.77629048577428,0.1957,0.7899,8.39,39.576363464410626,0.6133506184419473,-18.065157756893743,6.601734468011293,39.98872621382601,1.4989,-1.1456426140291767,0.7899,0.0,-7.8916,-0.1957,18.065157756893743,-0.7899,0.0,-0.7923,0.0,0.0,-0.459,-2.1816,3.4465134059454448,16.34844900187225,-1.4989,-0.3199,-0.24487825224024898,-19.994363106913003,-2.256332920062368,0.0,-0.523,1.344246842532097e-16,0.0,0.0,0.0,0.0,0.7923,9.29929048577428,0.0,0.5466004195073852,-0.22807008884002358,0.0,0.0,0.45899999999999996,-0.5470444991046429,0.302166246864394,0.0,2.1816,0.5466004195073851,-16.34844900187225,6.601734468011293,0.0,1.4988999999999997,0.0,0.3199,9.619190485774281,0.0,0.0,30.689435728051723,0.0,0.24487825224024895,19.994363106913003,0.2189499158080218,0.0,0.0,-0.6723372962879846,0.2280700888400236,0.5466004195073852,1.1456426140291767,2.256332920062368,0.0,1.92158246779276,0.3347504522696316,0.0,0.0,0.0,-0.07647614486448177,-0.623076564371867,0.523,0.0,9.29929048577428,-8.77629048577428,0.07247171419653062,0.8427797140784247,0.0724717141965306,-0.1489478590610123,1.344246842532097e-16
,0.1301,7.4681,,,0.1199,0.1755,,1.1544,,,,,0.3463,100,100,100,100,100,100,0.0,0.0,0.0,4.511816677311277,4.511816677311277,0.0,0.7502119146257882,4.594997601215009,0.11990000000000002,0.0,8.39,28.08158951898183,0.3550088757959662,-15.727919786064765,4.511816677311277,27.564588049514096,7.468100000000001,-1.2146133727191821,0.0,0.0,0.0,-0.1199,15.727919786064765,0.0,0.0,-0.1301,0.0,0.0,0.0,-0.3463,-3.938821951532936,16.051646440912897,-7.4681,-1.1544,-1.589492397940243,-13.782294024757046,-1.30597115139062,0.0,-0.1755,-0.22302732875424514,0.22302732875424752,0.0,0.0,0.0,0.1301,4.770497601215009,0.0,-1.194886082250753e-16,-0.6835200945284169,0.0,0.0907757695410284,0.0,-1.4987166283992146,0.0,0.0,0.3463,0.0,-16.051646440912897,4.511816677311277,0.0,7.4681,0.0,1.1544,5.924897601215009,0.0,0.0,22.794090448299084,0.0,1.5894923979402427,13.782294024757046,5.842318942019397,0.0,0.0,-0.07277681953817293,0.6835200945284169,0.0,1.2146133727191821,1.30597115139062,0.0,0.7787865655190821,0.7502119146257883,0.0,0.0,0.0,-0.25518037992214143,-0.25518037992213893,0.1755,0.0,4.77049760121501,-4.5949976012150096,-0.0635110878798993,1.6119200840702144,-0.0635110878798993,-0.19166929204224215,-0.22302732875424658
,0.3224,,1.1052,,,1.4462,0.4429,0.1083,8.8348,,2.3547,,,100,100,100,100,100,100,8.8348,0.0,0.0,6.174723881845482,6.174723881845483,0.0,0.14207503133884072,4.7257948933364755,0.0,8.8348,8.39,33.424028077441655,0.45380011601989534,-11.597509162715351,6.174723881845481,36.161541697169504,0.0,-1.2404218219814513,8.8348,0.0,0.0,0.0,11.597509162715351,-8.8348,0.0,-0.3224,-0.4429,0.0,0.0,0.0,4.003230327359047,20.192470727850683,0.0,-0.1083,-2.474481272633284,-18.08077084858475,-1.6693944868023984,-1.1052,-1.4462,-0.1289949754049898,0.1289949754049898,0.0,0.0,0.0,0.3224,7.574218936671622,0.4429,-1.3107019888745967e-16,-0.5615368484156879,0.0,0.11603668966628723,-2.572173644159028e-16,-2.3584445829669973,0.0,0.0,0.0,0.0,-20.192470727850683,5.215399838510336,0.9593240433351464,0.0,0.9593240433351464,0.1083,8.641842980006768,0.0,0.0,29.030222760497875,0.0,2.4744812726332848,18.08077084858475,0.0,0.0,0.0,-0.09302902378407854,0.5615368484156879,0.0,1.2404218219814511,1.6693944868023984,0.0,1.6563144308685385,0.14207503133884072,0.0,0.0,1.1052,-0.3261915233951009,-0.3261915233951009,1.4462,0.0,7.131318936671622,-4.7257948933364755,-0.0811848407559593,3.055107275952253,-0.0811848407559593,-0.24500668263914155,-0.1289949754049898
9.0628,,2.1051,,0.5605,,,,8.4468,,0.2945,,,0.3241,100,100,100,100,100,100,0.29450000000000004,0.2945,0.5605,10.41729078122559,10.417290781225592,0.5605,0.0,9.35312186803476,0.0,0.0,8.39,68.18609190653522,1.286744752239166,-43.05173369608622,10.417290781225592,66.20505617604502,2.1051,11.509088260714543,0.0,-0.5605,-0.2945,0.0,43.05173369608622,0.0,0.0,0.0,0.0,-9.0628,0.0,-0.3241,5.604699729917661,43.32989716929722,-2.1051,-8.4468,-6.692261785009718,-33.10252808802251,-4.7335479200622785,0.0,0.0,6.511886979889412,0.0,0.0,0.0,0.0,0.0,9.353121868034759,0.0,3.8129640451748754,13.434058410064337,9.0628,0.3290206331475547,0.0,-6.363241151862165,0.0,0.0,0.3241,3.812964045174875,-43.32989716929722,10.417290781225597,0.0,2.1051,-1.7321003913454993e-15,8.4468,12.716317630051307,0.0,5.083604237983449,56.85193430801026,0.0,6.69226178500972,33.10252808802251,14.384752763667533,6.511886979889414,0.0,4.986053280616098,-13.434058410064337,3.8129640451748754,-11.509088260714543,4.7335479200622785,0.0,0.0,0.0,-0.5605,1.7783390598271938,0.0,1.6170639022070714,-2.1959001429678042,0.0,0.0,9.353121868034759,-9.35312186803476,1.040789378882705,0.0,1.040789378882705,0.5762745233243661,6.511886979889412
,,,,2.1575,,4.5048,,,,,,,7.6164,100,100,100,100,100,100,0.0,0.0,2.1575,4.481837444953537,4.481837444953537,2.1575,0.0,11.349644353744182,0.0,0.0,8.39,45.96143707685504,0.6938484486137325,-30.889132345018275,4.481837444953537,48.05274830715191,0.0,-2.8824546100760275,0.0,-2.1575,0.0,0.0,30.889132345018275,0.0,0.0,0.0,0.0,0.0,0.0,-7.6164,-12.481300120808546,16.205801984100212,0.0,0.0,3.8329831793990388,-24.026374153575947,-2.5524602879153413,0.0,-4.5048,-0.690171051836079,0.6901710518360801,0.0,0.0,0.0,0.0,15.854444353744183,0.0,-1.174988776248513e-15,-1.844457330949884,0.0,0.17741704831053168,0.0,4.010400227709571,0.0,0.0,7.616400000000006,0.0,-16.205801984100212,4.481837444953537,0.0,0.0,0.0,0.0,8.96416780784311,0.0,6.890276545901056,32.198303953407724,6.343126014869321,-3.8329831793990397,24.026374153575947,4.924742660668082,0.0,0.0,-0.1422389319658153,1.844457330949887,-1.174988776248513e-15,2.8824546100760275,2.5524602879153426,0.0,3.2426313397514166,0.0,-2.1575,0.0,0.0,-0.4987382648635515,-0.49873826486355155,4.5048,0.0,15.854444353744183,-11.349644353744182,-0.12412948745699678,0.0,-0.12412948745699676,-0.3746087774065544,-0.690171051836079
,,0.1653,2.0,7.1015,,0.7522,6.3497,,3.3914,0.3779,,,,100,100,100,100,100,100,3.7693000000000008,0.3779,7.1015,11.095602686165552,11.095602686165552,7.1015,0.0,10.404659425598966,0.0,3.3914,8.39,48.24911632721461,0.640414552383528,-29.391938516042824,11.09560268616555,49.012210504064434,0.1653,-2.6604741749668905,3.3914,-7.1015,-0.3779,0.0,29.391938516042824,-3.3914,0.0,0.0,-6.3497,0.0,0.0,0.0,-10.62388407918643,21.99677428142537,-0.1653,0.0,-3.4920524712369008,-24.506105252032214,-2.355893013853259,-2.0,-0.7522,-0.6370203552558952,0.6370203552558952,0.0,0.0,0.0,0.0,17.50655942559897,6.3497,0.0,-1.7024140046011327,0.0,0.16375400104446805,0.0,-3.328298470192433,0.0,0.0,0.0,0.0,-21.99677428142537,11.095602686165552,0.0,0.16529999999999997,0.0,0.0,15.232744736018379,0.0,2.2738146895805875,37.85535107846547,1.6978621585563436,3.4920524712369008,24.506105252032214,2.624948345588535,0.0,0.0,-0.13128498323862323,1.702414004601133,0.0,2.6604741749668905,2.355893013853259,0.0,2.9929133691091794,0.0,-7.1015,0.0,2.0,-0.4603299802532798,-0.46032998025327976,0.7522,0.0,11.156859425598965,-10.404659425598966,-0.11457016342141313,0.0,-0.11457016342141312,-0.3457598168318667,-0.6370203552558952
,1.2503,,1.5594,0.7742,0.2172,,,0.5766,1.2342,,0.107,1.3393,1.4932,100,100,100,100,100,100,1.2342,0.0,0.7742,3.9021141266243355,3.902114126624336,0.7742,0.0,6.509193875428482,0.2172,1.2342,8.39,28.630606445131594,0.4102514145850924,-16.29324592662412,3.902114126624335,28.12680853244459,0.0,0.7962925483891516,1.2342,-0.7742,0.0,-0.2172,16.29324592662412,-1.2342,0.0,-1.2503,0.0,0.0,-1.3393,-1.4932,-1.3565566234230635,10.94118133102773,0.0,-0.5766,1.9347810865504074,-14.063404266222292,-1.509191878834163,-1.5594,0.0,0.842222917912209,0.0,0.0,0.0,0.0,1.2503,6.509193875428482,0.0,0.0,1.41002866460845,0.0,0.0,1.3393,0.7003823732598156,1.2343987132905914,0.0,1.4932,0.0,-10.94118133102773,3.9021141266243355,0.0,0.0,0.0,0.5766,5.30207928998549,0.0,1.7837145854429908,21.617614657016105,1.0414966812540172,-1.9347810865504065,14.063404266222292,3.4312543782063436,0.8422229179122094,0.0,-0.08410153998994395,-1.41002866460845,0.0,-0.7962925483891518,1.509191878834163,0.0,0.6669689609219699,0.0,-0.7742,0.0,1.5594000000000001,-0.29488871680376444,-0.29488871680376444,0.0,0.0,6.509193875428482,-6.509193875428482,-0.07339397806927302,0.0,-0.073393978069273,-0.22149473873449144,0.842222917912209
0.3106,,,0.8982,,0.6148,0.1986,,,,1.1304,0.1651,3.1171,1.2555,100,100,100,100,100,100,1.1304,1.1304,0.0,2.6080911991082707,2.608091199108271,0.0,0.0,7.196034059721737,0.6148,0.0,8.39,28.238132763476674,0.3702448228626683,-16.794446440667713,2.6080911991082707,27.16421280191239,0.0,-0.9169080676183798,0.0,0.0,-1.1304,-0.6148,16.794446440667713,0.0,0.0,0.0,0.0,-0.3106,-3.1171,-1.2555,-3.8430888533748537,5.302757828328553,0.0,0.0,5.470829029894442,-13.582106400956194,-1.3620196298648968,-0.8982,-0.1986,-0.05768252530149424,0.057682525301496125,0.0,0.0,0.0,0.0,7.394634059721738,0.0,0.0,-0.36302181261583116,0.3106,0.0,3.1171,2.4484006311004274,3.0224283987940153,0.0,1.2555,0.0,-5.302757828328553,2.608091199108271,0.0,0.0,0.0,0.0,4.689309779283394,0.0,2.7053242804383433,19.769578742190653,2.9383035828744855,-5.470829029894442,13.582106400956194,2.8652947462329785,0.0,0.0,0.23469981131315734,0.36302181261583116,0.0,0.9169080676183797,1.3620196298648968,0.0,1.4197021551663844,0.0,0.0,0.0,0.8982,-0.26613197867368593,-0.26613197867368593,0.1986,0.0,7.394634059721738,-7.196034059721738,-0.06623679881013138,0.0,-0.06623679881013136,-0.1998951798635546,-0.05768252530149424
1.1122,0.2479,0.2151,7.2312,,0.9086,,1.7167,0.245,2.1887,,,,,100,100,100,100,100,100,2.1887,0.0,0.0,6.706929336937723,6.706929336937723,0.0,0.5921356316298279,7.009558423128578,0.9086,2.1887,8.39,37.13607706219753,0.5616562367310659,-23.365138017791146,6.706929336937722,36.83721448501271,0.2151,-0.20129776716619147,2.1887,0.0,0.0,-0.9086,23.365138017791146,-2.1887,0.0,-0.2479,-1.7167,-1.1122,0.0,0.0,-1.9200758911748406,16.918366708634952,-0.2151,-0.245,-3.062599127647194,-18.418607242506354,-2.0661647980625726,-7.2312,0.0,0.21321127840928336,0.0,0.0,0.0,0.0,0.2479,8.726258423128577,1.7167,1.7646277887429755,0.6389399629834832,1.1122000000000003,0.14361549973213394,0.0,-2.918983627915058,0.0,0.0,0.0,1.7646277887429753,-16.918366708634952,6.706929336937723,0.0,0.21510000000000004,0.0,0.24500000000000002,8.971258423128578,0.0,0.0,29.827656061884134,0.0,3.062599127647193,18.418607242506354,6.62320458095841,0.21321127840928342,0.0,-0.7675673172728452,-0.6389399629834832,1.7646277887429755,0.20129776716619152,2.0661647980625726,0.0,1.26081788802346,0.5921356316298279,0.0,0.0,7.231200000000001,0.7727000228663603,-0.991927765876615,0.0,0.0,7.009558423128578,-7.009558423128578,0.4877289621631375,0.0,0.48772896216313744,0.2849710607032228,0.21321127840928336
,,1.1229,,,2.6187,2.3027,,0.1636,,,0.3259,1.3634,0.2306,100,100,100,100,100,100,0.0,0.0,0.0,2.732623798178937,2.732623798178937,0.0,0.0,6.557972733407644,2.6187,0.0,8.39,27.300913396497542,0.35902406596653336,-19.018951360761193,2.732623798178937,27.746467276194576,1.1229,-1.4914936772447673,0.0,0.0,0.0,-2.6187,19.018951360761193,0.0,0.0,0.0,0.0,0.0,-1.3634,-0.2306,-7.278877236711321,9.379126266887814,-1.1229,-0.1636,0.9997135730976887,-13.873233638097284,-1.3207418314710861,0.0,-2.3027,-0.3571212384169102,0.3571212384169099,0.0,0.0,0.0,0.0,8.860672733407643,0.0,-1.7008789965088725e-15,-0.9543936745588336,0.0,0.0,1.3633999999999997,0.9997135730976878,0.0,1.2715975463323577,0.2306,0.0,-9.379126266887814,2.732623798178937,0.0,1.1228999999999998,0.0,0.1636,5.051955166729339,1.7557277626171734,2.216589804061132,18.88579454278693,0.0,-0.9997135730976877,13.873233638097284,4.07817419260831,0.0,0.0,-0.07359993352313762,0.9543936745588337,0.0,1.4914936772447673,1.3207418314710861,0.0,1.677863069887995,0.0,0.0,0.0,0.0,-0.2580664986167441,-0.25806649861674413,2.3027,0.0,8.860672733407645,-6.557972733407644,-0.06422940540141284,0.0,-0.06422940540141282,-0.19383709321533127,-0.3571212384169102
0.3246,6.4831,0.5267,,3.4665,,,1.298,0.2236,1.0724,1.9643,3.868,,1.5384,100,100,100,100,100,100,3.0367,1.9643,3.4665,8.914715438185493,8.914715438185494,3.4665,0.0,9.410429990850522,0.0,1.0724,8.39,54.14941057389216,0.9664338190147131,-28.08402561491939,8.91471543818549,53.460962953512976,0.5267,8.455618374812794,1.0724,-3.4665,-1.9643,0.0,28.08402561491939,-1.0724,0.0,-6.4831,-1.298,-0.3246,0.0,-1.5384,9.27346240943515,30.299916126150187,-0.5267,-0.2236,-3.731370328323428,-26.730481476756484,-3.555220090009408,0.0,0.0,4.701462669371694,0.0,0.0,0.0,0.0,6.4831,10.708429990850524,1.298,3.434776832563109,9.901403368058814,0.32460000000000006,0.24711712752206225,0.0,-3.4842532008013656,0.0,0.0,1.5384,3.4347768325631085,-30.299916126150187,8.914715438185493,0.0,0.5266999999999998,0.0,0.2236,10.641442742619077,0.0,0.29058724823143944,44.050532962662444,0.0,3.731370328323428,26.730481476756484,6.033516105088831,4.701462669371695,0.0,-3.308295765461123,-9.901403368058814,3.434776832563109,-8.455618374812794,3.555220090009408,0.0,0.0,0.0,-3.4665,1.1462425793622673,0.0,1.5951785926009627,-1.839598239962146,0.0,0.0,9.410429990850522,-9.410429990850522,0.9720306006326372,0.0,0.972030600632637,0.6231479919683253,4.701462669371694
0.8826,,,,0.2954,0.2023,,,,,5.4767,0.2275,,1.1768,100,100,100,100,100,100,5.4767,5.4767,0.29539999999999994,4.365788734925575,4.365788734925575,0.2954,0.0,5.198738267986871,0.2023,0.0,8.39,23.12241322152825,0.32229038110671904,-10.020071686813033,4.365788734925575,23.190243554431113,0.0,0.4263090697683573,0.0,-0.2954,-5.4767,-0.2023,10.020071686813033,0.0,0.0,0.0,0.0,-0.8826,0.0,-1.1768,3.4115450450007647,9.609563738946804,0.0,0.0,-0.5805849900987157,-11.595121777215555,-1.1856096249772787,0.0,0.0,0.5620177579131468,0.0,0.0,0.0,0.0,0.0,5.397169642749537,0.0,0.0,0.9084554799040091,0.8826000000000002,0.08240965044898806,0.0,-0.49817533964972766,0.0,0.0,1.1768,0.0,-9.609563738946804,4.167357360162909,0.1984313747626656,0.0,0.1984313747626656,0.0,5.56521682591309,0.0,0.03038419159911287,17.793073911681574,0.0,0.580584990098716,11.595121777215555,0.0,0.5620177579131468,0.0,0.8165304718731226,-0.9084554799040092,0.0,-0.4263090697683573,1.1856096249772792,0.0,0.6235918670641412,0.0,-0.29539999999999994,0.0,0.0,-0.2316623259395088,-0.23166232593950808,0.0,0.0,5.397169642749537,-5.198738267986871,-0.057657749179991565,0.4992006439079321,-0.057657749179991565,-0.1740045767595172,0.5620177579131468
0.7791,0.7681,,1.5635,,,,2.2474,,,,,2.8121,0.3541,100,100,100,100,100,100,0.0,0.0,0.0,3.806953763954798,3.806953763954798,0.0,0.0,6.494470307336399,0.0,0.0,8.39,30.961153137781153,0.443677316357772,-19.91338996373682,3.8069537639547977,29.576409236591214,0.0,1.251231324654911,0.0,0.0,0.0,0.0,19.91338996373682,0.0,0.0,-0.7681,-2.2474,-0.7791,-2.8121,-0.3541,-3.4905330338631098,7.942513007013393,0.0,0.0,3.5590163293643413,-14.788204618295605,-1.6321557436853453,-1.5635,0.0,1.1058741734189241,0.0,0.0,0.0,0.0,0.7681,8.741870307336397,2.2474,0.0,1.914972589926135,0.7791000000000001,0.0,2.8121,3.5590163293643404,0.0,2.698651710207318,0.3541,0.0,-7.942513007013393,3.806953763954799,0.0,0.0,-7.974106629308508e-16,0.0,5.1259535953576405,0.0,3.6159167119787563,23.08193892925481,2.503051385313161,-3.559016329364339,14.788204618295605,5.469767610200459,1.1058741734189241,0.0,0.6881461501466568,-1.914972589926135,0.0,-1.251231324654911,1.632155743685347,0.0,0.5262815702664089,0.0,0.0,0.0,1.5635000000000001,-0.3189152549979665,-0.31891525499796647,0.0,0.0,6.494470307336397,-6.494470307336398,-0.0793738718964054,0.0,-0.0793738718964054,-0.23954138310156092,1.1058741734189241
0.5419,,,,,,,,,,,,0.6344,1.5542,100,100,100,100,100,100,0.0,0.0,0.0,1.222586807107139,1.2225868071071393,0.0,0.0,3.254557479519098,0.0,0.0,8.39,14.288934477072027,0.14517501861900212,-8.01640449515906,1.222586807107139,13.508535312267261,0.0,0.4806994201510795,0.0,0.0,0.0,0.0,8.01640449515906,0.0,0.0,0.0,0.0,-0.5419,-0.6344,-1.5542,-1.4649891265028279,4.062317400787308,0.0,0.0,2.0313896584743047,-6.75426765613363,-0.5340553409937223,0.0,0.0,0.3974944089796785,0.0,0.0,0.0,0.0,0.0,3.254557479519098,0.0,0.0,0.6978812480051068,0.5419,0.0,0.6343999999999999,2.031389658474305,0.0,0.5972787477391213,1.5542,0.0,-4.062317400787308,1.2225868071071393,0.0,0.0,0.0,0.0,1.6185319448877544,0.0,1.6360255346313433,10.253977832748163,2.401397627407168,-2.0313896584743047,6.75426765613363,1.766673741887435,0.3974944089796787,0.0,0.5121391211831047,-0.6978812480051069,0.0,-0.4806994201510795,0.5340553409937223,0.0,0.13656093201404532,0.0,0.0,0.0,0.0,-0.10435180338333874,-0.10435180338333874,0.0,0.0,3.254557479519098,-3.254557479519098,-0.025971810830939485,0.0,-0.02597181083093948,-0.07837999255239925,0.3974944089796785
,,1.3049,,,,,,0.4635,,2.8927,9.7337,2.1826,2.1071,100,100,100,100,100,100,2.8927,2.8927,0.0,3.3412559686282943,3.341255968628295,0.0,0.0,7.202322221535816,0.0,0.0,8.39,30.04485230544439,0.39728774408423084,-16.09582140662351,3.3412559686282948,28.949034091375463,1.3049,-1.6504524752491196,0.0,0.0,-2.8927,0.0,16.09582140662351,0.0,0.0,0.0,0.0,0.0,-2.1826,-2.1071,-2.8417078536703557,7.764324249630689,-1.3049,-0.4635,4.305969389057505,-14.47451704568773,-1.4615024241626557,0.0,0.0,-0.3951821190405842,0.39518211904058415,0.0,0.0,0.0,0.0,7.202322221535817,0.0,0.0,-1.0561100100991105,0.0,0.0,2.1825999999999994,4.305969389057505,0.0,2.081013523837662,2.1071,0.0,-7.764324249630689,3.3412559686282948,0.0,1.3049,0.0,0.4635000000000001,5.907774524186834,0.0,1.7580476973489816,21.746711869839647,2.1484345300421683,-4.305969389057505,14.47451704568773,1.9375109759071747,0.0,0.0,-0.08144398753726727,1.0561100100991108,0.0,1.6504524752491196,1.4615024241626557,0.0,1.8566845432032433,0.0,0.0,0.0,0.0,-0.2855704304477451,-0.2855704304477451,0.0,0.0,7.202322221535817,-7.202322221535817,-0.07107477741666889,0.0,-0.07107477741666889,-0.21449565303107623,-0.3951821190405842
0.5822,0.8908,4.4016,,,,9.1722,,,,0.3997,,0.1006,0.1736,100,100,100,100,100,100,0.3997,0.3997,0.0,7.008446090141927,7.008446090141928,0.0,0.0,6.508663194982183,0.0,0.0,8.39,46.62751916600814,0.7173814951893104,-30.373471781471327,7.008446090141926,50.04151406976593,4.4016,-0.09033209584804486,0.0,0.0,-0.3997,0.0,30.373471781471327,0.0,0.0,-0.8908,0.0,-0.5822,-0.1006,-0.1736,-8.90372720650241,25.777965545028348,-4.4016,0.0,-3.5369378169682726,-25.020757034882962,-2.6390313063529147,0.0,-9.1722,0.7033064763520999,0.0,0.0,0.0,0.0,0.8908,15.680863194982184,0.0,0.16834245114928015,0.9828706209551633,0.5822000000000002,0.08283444831990663,0.10059999999999997,-3.4541033686483664,0.0,0.0,0.1736,0.16834245114928012,-25.777965545028348,7.008446090141928,0.0,4.401599999999999,0.0,0.0,10.225916437597483,0.0,5.454946757384697,34.36065087478374,0.0,3.536937816968271,25.020757034882962,9.297348457812422,0.7033064763521001,0.0,0.2667943423369116,-0.9828706209551634,0.16834245114928015,0.09033209584804486,2.6390313063529147,0.0,1.9357248300008163,0.0,0.0,0.0,0.0,-0.40342551797588966,-0.5717679691251699,9.1722,0.0,15.680863194982184,-6.508663194982183,-0.07222539910627437,0.0,-0.07222539910627436,-0.3312001188696153,0.7033064763520999
